Sample ID,Rock ID,Class,Orientation,Perimeter,Area,Axis Major Length,Axis Minor Length,Mean Height,Median Height,Max Height,STD Height,Mean Gradient,STD Gradient,Gradient at Max,Weighted Hu Moment 1,Weighted Hu Moment 2,Weighted Hu Moment 3,Weighted Hu Moment 4
3,36,12,-0.6498011524549021,73.25483399593904,364,26.45759354925833,17.865549171321863,4.145,2.912,8.1328125,2.97,1.5632296,1.4638853,1.2199802,0.02906564385081204,0.0001732360529436556,1.1634937704655158e-06,1.114242221278102e-06
3,37,12,1.0286231551567369,82.08326112068522,459,29.789540748128204,19.905674423610062,6.38,7.85,13.8828125,3.982,2.147584,2.252855,3.6427674,0.02202529110690283,0.00011827544629411503,1.1596691459781196e-06,5.348412737945611e-07
3,38,12,-1.1175711410707585,65.59797974644665,317,22.85784724958725,17.80739092710475,6.234,7.91,8.078125,2.791,1.8534255,2.0577147,5.253654,0.021142871236153583,2.5642764246027183e-05,1.2179665301830854e-07,6.0522216986311134e-09
3,39,12,0.198120147330268,49.89949493661166,176,18.488910563783882,12.553606549676083,8.48,8.375,13.921875,4.926,3.4656706,3.0216565,3.8862662,0.016627959408944744,6.68759489273305e-05,7.902678771440704e-07,1.8486920846548677e-07
3,40,12,1.2277202866827976,96.08326112068524,577,35.60088989535981,21.21419950075208,7.684,7.89,13.7890625,3.713,2.040774,2.461585,2.8257506,0.02189655926035657,0.00014984104744367757,1.103454112377651e-07,1.9321994886183871e-07
3,41,12,0.07047628954157198,60.52691193458118,261,19.173721043464816,17.9006821532843,5.703,7.766,7.9453125,3.08,2.096813,2.0941703,4.74124,0.02177881590266682,9.190310771519314e-07,2.0925780506827275e-06,1.5523692424515825e-10
3,42,12,-1.267463087804141,37.10660171779821,100,12.488666031506408,10.512070241084674,7.805,7.766,13.7734375,4.973,3.7069275,2.8270328,0.100048825,0.015074350169037704,2.4834676158348073e-06,3.14805417247529e-08,4.149821298336678e-08
3,43,12,-1.4428780122065574,66.2842712474619,293,22.144097132842166,17.71517783743823,6.117,7.56,12.46875,2.902,2.115171,2.052502,2.355806,0.02284965147242206,2.6505753369900255e-05,2.965791667372366e-06,4.662428020047084e-08
3,44,12,0.5348345001874166,80.91168824543142,421,28.233812648793258,19.557241634502596,6.13,7.453,12.6328125,3.102,1.9804679,2.0119355,0.3930588,0.023296827214794924,7.019576091686157e-05,1.9219271678416e-06,1.303056836368457e-07
3,45,12,0.5867177509820473,84.66904755831214,462,32.60447579750728,18.31008285483352,7.688,7.52,13.5625,4.156,2.4908886,2.397376,8.133507,0.018906947806840886,9.557941826760552e-05,3.879484744090559e-07,6.268206210209383e-08
3,46,12,0.6244595497660757,52.526911934581186,210,18.08120408126794,14.864715408878803,5.45,7.09,7.55859375,2.68,2.0179474,1.8413688,4.2723126,0.023428892579210915,3.8111843121012786e-05,3.778263716974238e-07,1.8045319522918042e-09
3,47,12,1.2451524843903523,68.5269119345812,280,26.175586260960657,14.13505954656023,6.227,7.11,13.3203125,3.77,2.6714647,1.6077662,0.8881652,0.02488091903800526,0.00027339887150282585,2.4652925059599494e-06,5.872219833887794e-07
3,48,12,0.4131909263190593,118.81118318204308,764,37.299850057114526,27.75601828388576,5.9,6.805,13.34375,2.709,1.5821402,1.6372226,2.328138,0.02445345610061485,4.354393577720587e-05,1.8459133243283547e-06,1.620260914728118e-07
3,49,12,-1.201653604048651,58.8700576850888,218,21.38327941182489,13.352480451495094,5.34,6.973,7.453125,2.707,2.0401561,1.827676,2.9393165,0.027980593298001313,0.00023007997344398807,1.6250596497015436e-06,1.0714199063645304e-07
3,50,12,-0.7631031980371544,67.94112549695427,321,22.613931027743188,18.335301040918093,5.184,6.684,7.2734375,2.549,1.6861538,1.7713912,0.22262627,0.024847203706237213,3.1223285968856386e-05,1.0355384856001993e-06,8.845094594039358e-09
3,51,12,-0.690888129611043,62.526911934581186,269,21.83538492833189,15.995897836877619,5.562,6.74,9.0234375,2.434,1.8630172,2.0170164,4.229543,0.02612267569941177,8.073515860497527e-05,1.061044941034634e-06,4.708396011213132e-09
3,52,12,0.6653660031763671,73.59797974644665,359,24.068646996319426,19.71617939666226,6.41,6.69,12.8046875,3.686,2.3613522,1.8324329,4.030234,0.01966270577519534,2.2949478862453213e-05,1.5164944657711733e-06,5.902716418714369e-08
3,53,12,-1.1990068411012458,71.59797974644667,367,23.849835558766642,19.669605546074244,4.926,6.305,6.77734375,2.406,1.4945132,1.5884886,3.346918,0.02571276749365193,3.515015251705965e-05,6.86302044944157e-08,1.873044608759041e-09
3,54,12,-0.29820435669555256,84.08326112068524,440,32.302605119443704,18.11275428493816,5.594,6.17,12.3671875,2.941,1.928949,1.7254461,0.5340574,0.02800784360205037,0.00024395790587641698,4.72086845697602e-06,1.085569961379678e-06
3,55,12,-1.550982681796334,70.76955262170047,307,27.039517725736232,14.720985288865654,4.434,5.79,6.53125,2.387,1.663037,1.4819701,0.57986766,0.03429735448684664,0.0004487632092608571,1.4316351137884483e-06,6.551324157396739e-08
3,56,12,-1.5290679743744182,71.84062043356595,343,23.612385809586936,19.34548189640325,4.887,6.14,6.41796875,2.268,1.5230937,1.7152361,4.494502,0.02850979157514834,5.3831100111928865e-05,4.815856266121693e-06,8.49612257270286e-08
3,57,12,-1.3590424614413454,62.284271247461895,272,22.730221306982944,15.472352769867697,6.85,6.2,12.2421875,4.18,2.8056035,2.0942526,1.8760821,0.018892422866969644,8.342115056937771e-05,6.46099709421428e-07,2.8029581604468588e-08
3,58,12,0.5872984412297616,80.18376618407358,440,27.67107502760545,21.023419531562922,5.945,5.97,11.8203125,3.314,1.9387939,1.6843637,0.96816117,0.021377677251566984,2.1300976244311318e-05,1.958748134927996e-06,1.6653281140260797e-07
3,59,12,1.2215154464321678,84.08326112068524,459,29.295138189803176,20.473306356218288,7.844,8.195,17.203125,4.395,2.4062064,2.6424665,1.4322255,0.01690620144724432,3.6244807508035686e-05,3.693149234332097e-07,2.3726489879474232e-07
3,60,12,0.2997064317558717,100.5685424949238,585,32.47488043490403,24.51407899559469,7.383,7.273,11.7734375,3.65,2.283659,1.9518126,0.08728087,0.02045714790955267,4.620357328035284e-05,1.4976107830412909e-06,5.297493800406903e-08
3,61,12,1.4772372225937938,67.35533905932738,306,23.458364373384494,16.818876468459795,4.344,5.46,5.875,2.043,1.4358287,1.4568686,0.19651243,0.032072694816215434,0.0001629289525565406,1.255613195561646e-06,6.566401252650005e-08
3,62,12,0.5297159996203401,57.11269837220809,239,19.244035090914767,16.083241814975995,5.035,5.19,11.640625,3.11,2.2018144,1.6130725,2.479666,0.023487208259122525,1.826724110601421e-05,1.2121039066137704e-06,1.1527539796203706e-07
3,63,12,-0.9158828144424246,78.5685424949238,431,27.08599913861732,20.59693467568261,7.11,7.234,11.5625,3.844,2.1247885,1.6970396,1.1513469,0.017085747503322726,2.316806862225719e-05,2.763607720652118e-07,3.301974256283919e-08
3,64,12,-0.39282596224702504,62.52691193458118,287,22.095850738695695,16.614683464923793,4.22,4.945,7.73828125,1.794,1.3097303,1.4084653,1.3924168,0.03306247891875524,8.921512289953662e-05,1.1148364986089321e-06,5.1990547223256554e-08
3,65,12,1.0017299717629846,78.91168824543142,411,26.27799686212037,20.375209989309095,3.963,4.746,5.10546875,1.695,1.0847412,1.3578837,0.47829363,0.03576291271513017,9.463858027598652e-05,3.7909647162039195e-06,1.1417691784964485e-07
3,66,12,-0.49411437656931817,61.4558441227157,278,20.559790757997092,17.26875995824026,8.08,10.375,10.9453125,3.924,2.5929863,2.7259858,7.932029,0.01640229790664929,2.3349697094329238e-05,4.7587860483038535e-08,7.152140139696998e-09
3,67,12,-0.5625132892830167,65.84062043356595,301,22.59862045674117,17.362352090969225,6.754,7.473,11.7109375,3.584,2.4470866,2.0764058,2.708771,0.01936649235696771,4.322269308253887e-05,4.055693273713411e-07,1.5584121528789958e-08
3,68,12,-0.013074714117141636,65.698484809835,312,23.474874347118426,17.094170995212448,8.24,10.21,10.8046875,3.88,2.5510614,3.06677,8.437854,0.016567849669511178,2.2496844070684142e-05,3.706373181633242e-07,2.060959754381941e-08
3,69,12,1.1544955998150166,60.18376618407357,258,20.376402251717668,16.38330220775179,3.998,4.395,10.765625,2.03,1.4288522,1.423416,7.82361,0.035917941382538544,0.0001549589648843355,1.5854631406733044e-06,1.391918361764925e-07
3,70,12,-1.1296743134918508,65.94112549695429,300,22.807190866345376,17.10199599486312,4.06,4.453,9.40625,1.98,1.4661102,1.4668841,1.4902347,0.035728580704647364,8.775224883381263e-05,6.584460074331371e-06,1.9604712655487764e-07
3,71,12,0.18067740115080488,61.941125496954285,283,21.52940464238769,16.86128073904891,5.066,4.45,10.265625,3.227,2.1164937,1.8313674,1.6095754,0.024168833439781837,2.7367872940861903e-05,8.731855570277107e-07,4.6956923238220944e-07
3,72,12,-0.3237131511836156,59.941125496954285,263,19.5229403223613,17.381199160551738,5.58,6.473,9.734375,2.793,2.154595,1.5045722,0.3342641,0.022579700426922263,1.4635866342849838e-05,3.3775670988866737e-07,6.25403206241381e-10
3,73,12,1.070603922346499,73.11269837220809,349,24.94898755070642,18.417034312785972,3.602,3.566,11.2109375,2.025,1.5256665,1.3641481,0.6852486,0.04312269565213982,0.00018107253008467532,1.0685644397046942e-05,7.298984270269686e-07
3,74,12,-0.07447630867032436,74.66904755831213,395,26.109278356170314,19.61509392354077,3.635,3.643,8.984375,1.872,1.2485038,1.1084805,0.9242064,0.03869198179012414,0.00015587422744589596,8.906039827020637e-07,4.4282197204620596e-07
3,75,12,-0.6190179759558571,71.49747468305833,354,25.192166505302126,18.15727698671316,5.473,5.188,9.265625,3.076,1.9873285,1.7706337,0.96083033,0.02530614100702725,8.632526715426122e-05,8.665569385194241e-07,3.2821666378182515e-07
3,76,12,-0.7307283904186228,90.22539674441617,559,33.413844296072924,21.524219674608606,6.215,7.613,9.7890625,3.178,1.7038592,1.4758077,0.2819544,0.022678331394645992,0.000139164846778107,1.27715061501856e-07,1.8784949857808324e-08
3,77,12,-0.17036691208301663,82.76955262170047,483,29.34004092025006,21.159956269582707,6.78,8.63,14.7578125,3.643,1.9079423,1.6677556,2.1831508,0.01948411335142464,7.272179585591859e-05,2.465801049564187e-07,9.955461720332686e-08
3,78,12,-0.20785799824312876,53.55634918610404,201,17.325232912891867,15.2473387203414,3.783,3.254,9.1328125,2.59,1.4694208,0.9084696,0.98172706,0.03142913602517923,2.071347558742321e-06,1.4344743443802508e-06,1.0508739337704349e-06
3,79,12,0.3381764740726881,50.970562748477136,193,17.10588989198679,14.950954199416016,6.57,8.47,9.34375,3.22,2.031473,1.7939308,0.4417043,0.019241894462589705,4.42159686871827e-06,2.699483760344363e-07,4.5570197334568396e-10
3,80,12,-1.3284352559181418,75.35533905932738,371,27.394795748843247,17.494786720719155,6.78,8.555,9.78125,3.174,1.9380964,2.1420383,0.551909,0.022623983247450612,0.0001581623649514148,3.342747158272906e-07,4.423049739862964e-08
3,81,12,0.598552532403548,82.91168824543142,387,34.52377337486744,14.804737583485853,6.51,8.59,9.828125,3.473,2.2722013,2.3397498,5.908865,0.028435362697245142,0.00044175529115595595,1.0388402051550028e-07,8.097962354227058e-08
3,82,12,0.5089418968092414,63.35533905932737,295,20.869227784637378,18.253597942578484,8.3,8.92,14.890625,5.426,3.1787722,2.309342,1.7907089,0.012885940638309881,4.144075636242535e-06,2.3511299740428667e-07,5.822771702081929e-10
3,83,12,-0.45783798384897056,91.39696961966999,503,32.364175341998184,20.87119349709969,6.777,8.125,14.9453125,4.03,2.2625744,1.8847516,0.48709625,0.02067688536269044,0.000104083340883306,1.778668733066008e-06,3.7177754218582393e-07
3,84,12,-0.12281723684546984,69.35533905932738,352,23.529696083632928,19.2818600611684,8.03,8.67,14.4453125,5.016,2.8395648,2.1897218,4.3484526,0.01383818299454545,8.708872388382642e-06,2.576789126319671e-07,1.9931186621598663e-08
3,85,12,-0.3321343472651633,73.94112549695429,362,22.25370153826517,21.351560978871014,7.004,8.19,12.1640625,3.164,2.0386515,2.1750624,2.1739132,0.019137947927938423,1.0365498317842741e-06,2.4372981172032066e-07,1.358128381117e-08
3,86,12,0.7191289924652887,53.11269837220809,202,16.699679359861573,15.542032826129619,5.57,6.383,13.9765625,3.992,2.814189,1.7978032,2.110317,0.019658059114541347,2.2017920781193106e-06,9.752021234077072e-07,2.3211491579303973e-07
3,87,12,-0.1877790887472246,81.35533905932738,407,28.508216712742787,18.964680992593667,6.855,7.984,13.171875,3.352,1.9886214,2.2688224,5.482292,0.02406028705483311,0.00016009705800396784,1.2914176909350234e-06,7.828853260265454e-08
3,88,12,0.6884852242931482,77.01219330881975,402,26.088401761233104,20.294583840921188,6.08,7.215,12.8203125,3.076,1.9908459,1.7807285,0.6829601,0.02143711433023003,3.197960397654214e-05,1.5586237603232557e-06,8.773941579202984e-08
3,89,12,0.32447523652516497,81.01219330881975,414,29.2291236521615,18.525807166259728,7.566,7.86,13.53125,4.26,2.5624187,2.1297965,0.94508857,0.0183064276944269,8.109627750674175e-05,9.298898568820317e-07,2.773104670885396e-07
3,90,12,0.34012865906112294,72.5269119345812,378,24.75980589832275,19.482122955931146,7.68,7.71,13.171875,4.348,2.5933015,2.0982304,8.866108,0.015850406189608215,2.9231780722860586e-05,5.5523516303921826e-08,3.2523346634456586e-09
3,91,12,0.6638106874712943,67.45584412271572,305,22.508886865269524,18.109852871358925,8.27,10.125,13.859375,4.65,2.8589966,2.4667735,0.7215469,0.015177808848269934,1.010392856621706e-05,8.28019755266173e-07,4.818919728969274e-08
3,92,12,-0.5294609390950152,78.42640687119285,433,27.0371996222429,20.544447332790256,5.46,6.047,11.984375,2.953,1.8043635,1.5375398,2.456279,0.02318850208029257,4.423682124630943e-05,7.497654984196711e-08,9.772540280273323e-08
3,93,12,-0.48583639463938155,68.42640687119285,321,25.225315272880685,16.522301470099766,6.34,6.22,12.21875,3.857,2.3916407,1.7099283,6.9612346,0.01899107658584606,5.7948990397412554e-05,4.681282908456366e-07,1.5642711030216908e-08
3,94,12,0.6594315849797865,133.19595949289334,957,50.71520150608468,24.547565687616178,8.53,8.195,17.890625,5.023,2.2780912,2.2855825,2.6741107,0.018098117711860297,0.00011256447557543712,1.051506539089516e-06,7.237061190635961e-07
3,95,12,0.5917440674902998,79.01219330881976,379,29.933564793868836,16.705806194861452,8.92,10.46,14.4609375,3.771,2.686125,2.8572185,0.7347178,0.018681826487845693,0.00010742110742869581,7.860952271232914e-07,4.704794586015029e-08
3,96,12,0.9544831806749466,101.88225099390856,581,36.96973878942297,21.269661921097402,6.336,6.113,14.5859375,3.744,2.0630252,1.878269,1.4106079,0.024174264401208585,0.00019985619964908008,1.2844633544634714e-07,7.198931984381973e-08
3,97,12,-1.0716514279746323,81.25483399593905,398,29.274209049813948,17.661776187643117,6.098,7.367,12.1171875,3.56,2.060475,1.7819873,1.439999,0.02198802617006558,0.00013303377231631231,1.636559112494591e-08,8.247455199310215e-08
3,98,12,1.0089955057622333,58.2842712474619,246,19.462156693390188,16.22995732619368,5.15,5.68,8.8515625,3.102,2.0249128,1.7206146,3.8091536,0.02247589692806723,1.5924571366509212e-05,3.304821722826743e-08,1.1988880965797614e-07
4,1,12,1.0398766835381692,57.35533905932738,246,18.17939779128275,17.44874018997287,4.36,5.727,7.77734375,2.26,1.6009963,1.4836125,0.11462864,0.028190649758628703,5.608433221029338e-06,1.3881841021261294e-06,1.0254450291303844e-08
4,2,12,-0.661281484049795,66.18376618407356,301,22.301524773135434,17.432183105254943,5.938,7.14,13.3828125,3.172,2.1131153,1.9967942,2.6240103,0.022441578936011668,5.361205752330517e-05,3.750931104236195e-07,4.258795898634037e-08
4,3,12,0.666482889077391,68.18376618407356,291,26.43487773476009,14.365877105506689,6.496,7.406,13.390625,3.74,2.7063143,1.6334428,2.5428174,0.02328552222213842,0.000212715843974015,1.8619489731649482e-06,2.6831011781183036e-07
4,4,12,-0.5857431529680214,71.35533905932738,345,25.118541781041415,17.99750984384829,6.652,7.414,13.3671875,3.666,2.362951,1.65811,0.29442996,0.018836131722189325,4.156418207280102e-05,7.609762216194174e-07,3.6920142553006776e-08
4,5,12,0.7331992417572237,49.698484809834994,182,17.547096995923937,13.350590216635792,4.96,6.36,9.2109375,2.88,2.1598434,1.6488768,0.93248427,0.024046312612060357,4.6815133164256394e-05,8.611594827626235e-07,1.583075080096651e-08
4,6,12,-1.1998587275232866,91.84062043356593,536,35.30601956752954,19.601747933821834,5.453,7.547,8.0390625,2.873,1.4635178,1.5301642,4.3725386,0.026281467440472644,0.00022371790198249164,3.1331547068805183e-07,7.593370384844239e-09
4,7,12,1.2742646913483129,79.84062043356595,408,27.174622670169416,19.407810401270655,4.16,4.246,7.91796875,2.576,1.4436979,0.95204467,1.2219517,0.03020548483453149,0.00021750706071633905,8.416360039238724e-07,1.332492751279376e-07
4,8,12,1.3661847973303345,66.18376618407356,303,21.665078849642356,18.323771088755503,6.074,7.945,8.0859375,2.834,1.8537813,1.9520137,5.4885583,0.022286277257534418,3.2941085296772096e-05,1.7501446514081357e-06,7.874616589837431e-08
4,9,12,1.4450997708898503,67.11269837220809,316,23.241627561025336,17.525213535779184,7.277,8.055,14.0078125,4.42,2.8561242,1.6196189,0.6617434,0.01657466070313897,4.359927957864714e-05,1.4432667363977012e-07,2.3437667344774515e-08
4,10,12,-0.8035641478000202,84.66904755831214,396,32.51307536136162,16.555445298520024,8.39,8.1,14.0,4.613,2.8531053,2.6433246,0.25828555,0.0180382498703442,0.00011481045064090032,5.968678475615247e-07,4.541660437705611e-08
4,11,12,-0.7604933363290705,64.52691193458118,314,20.654494884347837,19.439673566637133,4.105,3.344,8.0703125,2.691,1.572777,1.1754959,1.5903977,0.027989428497726388,2.1299546751233074e-05,9.329727668553584e-07,5.374934177510203e-07
4,12,12,0.5471105528709751,76.42640687119285,389,26.746663931066877,18.984046021128513,5.246,7.082,10.15625,3.146,1.8109329,1.7296658,1.1940609,0.024327733350808955,8.936362483943038e-05,1.2007623915432125e-06,2.861554218725011e-08
4,13,12,-1.3936956653657309,73.01219330881976,363,26.542829164747385,17.474224539729946,5.848,7.574,8.28125,2.95,1.8075153,1.7957945,1.8102733,0.02344371085586191,0.00012897520899420075,6.961969853692513e-08,7.184917795645863e-09
4,14,12,1.4830031467979596,57.11269837220809,242,19.501828313907847,16.052411714103336,5.176,6.17,8.28125,3.072,2.0061128,1.7836967,4.4748445,0.023344786770420116,5.6468481725646815e-05,9.829907778481274e-07,6.028714114796367e-08
4,15,12,0.7522227855241563,133.57463914933368,781,35.94753674146448,31.85047246726336,5.934,7.984,12.171875,3.043,1.7047324,1.8607595,6.108943,0.02575217078246117,1.9638973794512275e-05,3.12067575634033e-06,2.760903183595998e-07
4,16,12,0.7863123308162185,61.59797974644667,284,20.372010798825734,17.94532632230342,4.797,5.055,8.375,2.926,1.7373748,1.3633571,0.3850592,0.022974454308413328,9.137825845514684e-06,9.382120880936207e-08,1.3491667916799754e-07
4,17,12,1.5034930606832342,65.698484809835,297,24.003803996912808,16.038845021912742,6.27,8.24,9.0234375,3.035,1.9744325,2.0831227,0.34802914,0.022018319598926972,8.420938342831294e-05,6.00844533407633e-07,3.3086247123972747e-08
4,18,12,0.9447160957894828,69.59797974644667,298,25.807248149665885,15.001214489586928,7.773,8.35,14.3046875,4.844,3.0345688,2.3321764,7.8514414,0.017407352024820463,8.713026137938043e-05,6.447010788680861e-07,1.0821207886850802e-07
4,19,12,1.241315885136886,85.49747468305833,451,30.600856945913772,19.523746342340196,9.27,10.234,14.3046875,5.043,2.8508437,2.369104,0.68947804,0.015286935123475039,7.16512014462336e-05,2.0363583767734925e-07,1.59426267887767e-08
4,20,12,0.10194831489457201,82.8700576850888,461,28.3177581033547,21.262082792848584,5.82,7.926,12.21875,3.213,1.8046391,1.8455826,1.0883416,0.022493359227444054,5.6465279251823145e-05,1.3909709088426127e-06,5.9015120103423287e-08
4,21,12,0.2514034449206681,107.1543289325507,620,40.030545706318684,21.15887155350942,4.39,3.492,8.5546875,2.863,1.67371,1.5512866,1.3781899,0.040595897566159805,0.0006816825478787988,8.063278555352435e-06,1.3536441599892346e-06
4,22,12,-0.30326717601677666,61.35533905932738,269,19.085517829964626,18.366407134094313,5.86,8.25,8.3828125,3.2,2.0752566,2.019313,1.4581178,0.02075724104869077,6.016494447418429e-07,1.4500286877974996e-06,6.8763640216422055e-09
4,23,12,-1.3384280329145817,58.526911934581186,253,20.14719056735845,16.167030515475254,5.383,6.645,8.3828125,3.053,2.0534546,1.5395995,0.91302955,0.021952479287922363,3.255172127902657e-05,1.1112821490708685e-06,1.1560313297855274e-08
4,24,12,1.3299164109607775,71.94112549695429,341,27.38259073819981,15.991475398072007,5.848,7.473,8.3828125,2.89,1.7099577,1.7190031,5.7063165,0.023823168838400362,0.00010674865863363025,8.753852843237283e-07,2.7261713636389293e-07
4,25,12,1.478433331025809,63.698484809834994,300,21.42805489308295,18.00862192115277,6.33,8.35,12.3046875,3.025,1.787587,1.8913015,2.7278557,0.020600665684950156,3.5274174374949675e-05,1.6780996324842618e-07,1.618737062562013e-08
4,26,12,-1.1038699914840377,80.91168824543142,397,27.06351122980411,19.38957063397275,6.902,8.35,14.265625,3.404,2.3137941,1.7546216,1.7289968,0.020351588563122906,6.354038400529317e-05,1.3257441130873895e-07,6.226771293671981e-08
4,27,12,-0.18460621608207095,68.62741699796952,306,25.786307293105796,15.322932929688161,8.18,8.41,14.40625,4.38,2.8467538,2.299993,0.74244446,0.01673979698795259,6.85174676998335e-05,8.325872772077316e-08,1.992405056424216e-08
4,28,12,-1.041597861008737,97.74011537017762,553,38.244347476143,18.894941926338646,5.83,7.426,8.5546875,2.99,1.7272643,1.6835963,1.6966177,0.029945338271360332,0.0004128196098088662,9.897579821511135e-07,5.135178884168755e-07
4,29,12,1.3851316931093545,72.76955262170047,339,26.66219305775813,16.429421416963038,5.215,5.637,8.5546875,3.014,1.8812094,1.5895486,1.5749894,0.026696865747697467,0.00019489335475686035,6.053070905227014e-07,1.1314475476024515e-07
4,30,12,0.07062830765861451,68.42640687119285,323,22.802956510910462,18.34192292813965,5.4,6.293,8.5546875,3.057,1.878593,1.6749017,4.444241,0.022201903725955447,2.2837753500381703e-05,7.837475000190565e-07,1.010439148088241e-08
4,31,12,1.2442070223516113,81.01219330881976,412,29.61260073811479,18.065198441406032,5.65,7.105,8.5546875,3.107,1.7456834,1.7879455,2.2465286,0.02372476923379497,0.0001243037421756506,1.0680354719740299e-07,1.1916573566539535e-07
4,32,12,1.087500993403672,63.11269837220809,274,22.14897161578779,15.985943637903494,4.938,5.703,8.5546875,2.984,2.0317502,1.6494182,0.8121537,0.026207821595346355,0.00011197251333206482,8.301450107746464e-07,3.6630654612013994e-07
4,33,12,-0.9453804990321033,58.42640687119285,223,21.12569915343698,13.970143480915935,5.594,7.273,8.5546875,3.256,2.4257622,1.9473182,3.2621877,0.023667831953262615,0.00010657015431509565,1.801657103762817e-06,5.089316439724447e-08
4,34,12,0.19095406243963667,90.5685424949238,509,33.47230521529449,19.687746491622487,5.105,5.152,8.5703125,3.164,1.5524836,1.6966034,0.67312574,0.029607242000371434,0.00031579966201244694,8.782417461265941e-07,8.421250576171813e-07
4,35,12,0.5768952227634625,73.59797974644667,372,23.374154799906936,20.68228133288533,2.791,2.512,8.40625,1.696,1.1563549,1.0394852,1.0939986,0.048366639708402215,6.133250798329337e-05,9.767057363216234e-06,3.060810072419202e-06
4,36,12,-0.3459900857939597,67.35533905932738,302,25.234005428666233,15.600429014819412,6.215,8.3,8.5703125,3.143,2.0569532,2.0973434,4.78921,0.023894338551514713,0.0001676137644472653,1.2674571475453668e-06,1.8005793179710107e-07
4,37,12,1.1214738790914736,70.18376618407356,328,24.0496232642384,18.096753296121815,5.54,6.797,8.5703125,2.99,1.9440022,1.7462714,2.221814,0.023626581467034294,4.859222704575073e-05,1.6439367981662572e-06,2.318822081960283e-07
4,38,12,-0.050881979043192783,71.69848480983501,374,25.448936180101246,18.980718827858098,5.79,7.938,8.5703125,3.248,1.8400719,1.8345048,1.6818737,0.021149912990242704,4.896236254151333e-05,3.824393270442688e-07,1.6452590566090525e-08
4,39,12,-0.749768831169576,70.42640687119285,318,23.40579639511726,18.223017054889812,5.95,8.16,10.671875,3.205,2.0597699,1.8874341,1.1632528,0.02136699699716951,2.2850486748421357e-05,2.2406456937156258e-06,5.930573628958984e-08
4,40,12,0.8563677665616509,61.941125496954285,273,20.280802013825312,17.49719259290483,6.086,8.1,8.5703125,3.168,2.2005186,2.130058,2.8106527,0.020656762734603006,1.5164884433085185e-05,6.766850770498895e-07,6.945183488010325e-09
4,41,12,-1.27520278472351,96.5685424949238,608,31.915707063711988,25.03718762482561,7.902,8.02,14.4765625,5.203,2.664442,2.4893265,0.07475648,0.01604065650954997,6.940416637252142e-06,1.0818400337420413e-06,3.2874712632786653e-07
4,42,12,-0.38317631539428715,56.52691193458118,234,19.740095669626328,15.338621941953816,4.652,4.09,8.5703125,2.986,1.7421377,1.5852988,2.5044434,0.02527881111596198,3.570286615803541e-05,4.217803446511681e-07,5.434790105741696e-07
4,43,12,-0.8924325261966141,76.91168824543142,393,29.03802244490544,17.392197031797302,6.11,8.04,14.3046875,3.482,2.1242914,1.776104,1.1607496,0.023275152723092954,0.00018787561711544541,2.1989586541733704e-07,1.3882314494633183e-07
4,44,12,1.2280168552452506,65.35533905932738,284,22.967618766800552,15.863916610164532,4.734,4.54,8.375,3.129,1.7016778,1.6051911,2.1781197,0.025157920464639286,8.541577204007527e-05,8.700680446986778e-08,5.898292501606641e-07
4,45,12,-1.5468680143843694,64.42640687119285,271,19.271902616735723,18.854551474431844,4.07,3.13,8.46875,2.867,1.8286401,1.1798809,2.3452003,0.027065858652422482,1.7319492802290059e-06,6.244757574127557e-06,2.201524225797847e-07
4,46,12,-1.1008119135103613,65.94112549695427,319,22.942400900333638,17.92079500344794,5.203,6.2,8.3359375,3.053,1.9055964,1.6073985,2.6305094,0.023627972404223856,4.0665482841657395e-05,2.2470181735038105e-06,3.4206293220466833e-08
4,47,12,0.5858636157922542,68.42640687119285,332,22.644474794692727,19.115539204472423,5.348,6.902,8.2890625,3.15,1.7603381,1.8336679,1.4194789,0.022014933481966467,7.2015859136685816e-06,9.104761697186382e-07,1.1950024474041362e-07
4,48,12,-0.2051471152495159,75.59797974644665,395,25.413605361158172,20.23422992655471,5.934,8.086,8.3359375,3.072,1.777762,1.8329525,2.2224915,0.021106260479758866,2.4695578979230932e-05,9.493153802385218e-07,7.165827491446517e-09
4,49,12,1.1156252291430284,76.76955262170047,359,27.097122770745635,17.54656266577177,6.164,8.17,10.0390625,3.0,1.8586602,1.9570873,4.9272423,0.02383144096308045,0.00012769915395740758,1.6296992424628953e-06,6.421115746005242e-08
4,50,12,0.8220824907536346,73.25483399593904,376,25.422669254017634,19.13412304818064,1.918,2.236,3.158203125,0.7173,0.51635647,0.62852407,0.2972799,0.07588089178115348,0.0005618396813220877,2.644032298334593e-05,7.987662216624648e-07
4,51,12,0.586356586619398,102.9116882454314,636,37.68051754902413,22.020739831908163,5.28,5.63,13.8046875,3.12,1.7541938,1.6591499,1.5786773,0.03090373667659671,0.0002357003531070404,1.6877358501755884e-06,1.9761009309547935e-06
4,52,12,-1.0180504609537913,80.42640687119285,424,30.97385546392465,17.884467248546738,6.88,8.13,14.171875,4.39,2.4335256,2.1274607,1.2107122,0.02001434362389096,0.00011885877461100149,1.5269208233886337e-06,7.546526535331964e-07
4,53,12,-0.3496103560318367,68.76955262170047,355,22.388335997692483,20.23651558960693,5.81,8.03,8.2890625,3.08,1.7518028,1.8167347,1.4639059,0.02079515244591572,1.7404124304033952e-05,6.433573895830923e-08,3.602735345484866e-09
